as_of_date,market_id,sector,soft_target_class,lambda_value,lambda_score_h5,lambda_score_h21,lambda_score_h63
2020-09-04,US_EQ,Consumer Defensive,WATCH,1.2773598108617223,-0.2703800562471499,-0.665585149613185,0.0
2020-09-04,US_EQ,Financial Services,FRAGILE,0.1225145549443958,0.3898898062649928,0.5817321085225922,0.0
2020-09-04,US_EQ,Financial Services,STABLE,-0.8933054252933147,0.05686849533689642,0.021457966721753707,0.0
2020-09-04,US_EQ,Financial Services,WATCH,-0.7531963726650012,0.12582714231331693,0.6811924709489608,0.0
2020-09-04,US_EQ,Healthcare,STABLE,-0.2462153643220106,0.06965957541301174,-0.129969116214221,0.0
2020-09-04,US_EQ,Healthcare,WATCH,0.1703978778412574,-0.07073048346039673,-0.17317722602268937,0.0
2020-09-04,US_EQ,Industrials,FRAGILE,1.0464478953599308,-0.2810493924042856,-0.19678322096579148,0.0
2020-09-04,US_EQ,Industrials,STABLE,-0.7638007992924669,0.06768259459932913,0.14163394674286112,0.0
2020-09-04,US_EQ,Industrials,WATCH,-0.3108024825161886,0.12119764712796277,0.2489839937137683,0.0
2020-09-04,US_EQ,Real Estate,STABLE,-0.8597849171727023,0.031995053064677315,-0.07296713312580727,0.0
2020-09-04,US_EQ,Technology,FRAGILE,1.1105721101844666,-0.06325723388962201,0.03944694380440095,0.0
2020-09-04,US_EQ,Technology,STABLE,-0.0011948585296192,-0.16644591746363555,-0.258617909409853,0.0
2020-09-04,US_EQ,Technology,WATCH,0.2948439208236207,-0.058204761771349006,-0.1819766299534752,0.0
2020-09-04,US_EQ,Utilities,STABLE,-0.8520054573106417,0.123809676215478,-0.028773750467817716,0.0
2020-09-04,US_EQ,Utilities,WATCH,-0.3846935856894016,0.28433299297391085,0.6560098664606132,0.0
2020-09-08,US_EQ,Basic Materials,FRAGILE,1.358613758534129,0.2221969970777946,0.0,0.0
2020-09-08,US_EQ,Basic Materials,STABLE,-1.0597465837057307,0.08503460745271263,0.4768301414498346,0.0
2020-09-08,US_EQ,Basic Materials,WATCH,-0.0159690444445941,0.15838637333954875,0.4507157829494235,0.0
2020-09-08,US_EQ,Communication Services,STABLE,-0.4750050190960966,-0.0023410908355193105,-0.11726229982365644,0.0
2020-09-08,US_EQ,Communication Services,WATCH,0.2410912716573013,-0.020940773079048125,0.015356672531948029,0.0
2020-09-08,US_EQ,Consumer Cyclical,FRAGILE,1.561522778402367,-0.5096454762890739,-0.3717614426586593,0.0
2020-09-08,US_EQ,Consumer Cyclical,STABLE,-0.3785963053736105,0.05194955912159571,-0.09457358749885353,0.0
2020-09-08,US_EQ,Consumer Cyclical,TARGETABLE,4.526986463008591,-0.330322076882573,0.0,0.0
2020-09-08,US_EQ,Consumer Cyclical,WATCH,0.4180538001678636,-0.058020255051795144,-0.08813473962801477,0.0
2020-09-08,US_EQ,Consumer Defensive,STABLE,-0.5216101118257312,-0.02679676086133853,-0.06822436157230904,0.0
2020-09-08,US_EQ,Consumer Defensive,WATCH,1.179183664286959,-0.29119605049306974,-0.7882455387687975,0.0
2020-09-08,US_EQ,Financial Services,FRAGILE,0.1419723264683359,0.24282743635663917,0.42107305714687937,0.0
2020-09-08,US_EQ,Financial Services,STABLE,-0.8780143495670923,0.06768259459932902,0.009942401246322952,0.0
2020-09-08,US_EQ,Financial Services,WATCH,-0.7276568094236947,0.13435270272924538,0.7888790023060953,0.0
2020-09-08,US_EQ,Healthcare,STABLE,-0.2573653467424133,0.01601209148331245,-0.17293321593511302,0.0
2020-09-08,US_EQ,Healthcare,WATCH,0.1461308092538857,-0.0674949098686003,-0.14647973883070722,0.0
2020-09-08,US_EQ,Industrials,FRAGILE,0.9562155538565534,-0.23538145963769574,-0.04721739632278865,0.0
2020-09-08,US_EQ,Industrials,STABLE,-0.7714580647897303,0.03174512696104581,0.19001123684373256,0.0
2020-09-08,US_EQ,Industrials,WATCH,-0.3012035257964339,0.0613709012988872,0.1629237934478824,0.0
2020-09-08,US_EQ,Real Estate,STABLE,-0.8655611279906521,0.031995053064677315,-0.01152901601133538,0.0
2020-09-08,US_EQ,Technology,FRAGILE,1.0883283698054944,-0.0693323806126227,0.43728201809085476,0.0
2020-09-08,US_EQ,Technology,STABLE,-0.0500854624563252,-0.09137562116152376,-0.26204503896888875,0.0
2020-09-08,US_EQ,Technology,WATCH,0.2448157259175661,-0.13787097549626862,-0.3094849973859588,0.0
2020-09-08,US_EQ,Utilities,STABLE,-0.8448459994534567,0.06768259459932913,-0.011636262106990425,0.0
2020-09-08,US_EQ,Utilities,WATCH,-0.3977894166690142,0.09264018882745467,0.4646826951658912,0.0
2020-09-09,US_EQ,Basic Materials,STABLE,-0.9817619267593144,0.14773652738022458,0.21085540693723137,0.0
2020-09-09,US_EQ,Basic Materials,WATCH,0.0773277862057175,0.23062699486252336,0.5004240079010572,0.0
2020-09-09,US_EQ,Communication Services,STABLE,-0.5023217628490355,-0.03507335744196083,-0.11198403406122859,0.0
2020-09-09,US_EQ,Communication Services,WATCH,0.2383917358178665,-0.01531611412700426,-0.012889201291509,0.0
2020-09-09,US_EQ,Consumer Cyclical,FRAGILE,1.482433377897996,-0.4754134662152949,-0.3990549969343362,0.0
2020-09-09,US_EQ,Consumer Cyclical,STABLE,-0.3592042260182637,0.028969154577806133,-0.14823023351446968,0.0
2020-09-09,US_EQ,Consumer Cyclical,WATCH,0.4003292541716657,-0.03349287257651884,-0.005733391469310123,0.0
2020-09-09,US_EQ,Consumer Defensive,STABLE,-0.5489422273923573,-0.05623708610790101,-0.05984798991650042,0.0
2020-09-09,US_EQ,Consumer Defensive,WATCH,1.1412125869110528,-0.1414149024042044,-0.5845974746814647,0.0
2020-09-09,US_EQ,Energy,WATCH,0.7444811426848508,-0.2262927593144528,-0.48259208954566296,0.0
2020-09-09,US_EQ,Financial Services,FRAGILE,0.152336357250979,0.4748667981170103,0.4677037611970723,0.0
2020-09-09,US_EQ,Financial Services,STABLE,-0.8439816693359594,0.040389503220213174,0.10210299907640663,0.0
2020-09-09,US_EQ,Financial Services,WATCH,-0.6853145766947418,0.3127431928200416,0.8234178746547023,0.0
2020-09-09,US_EQ,Healthcare,STABLE,-0.2798923154970927,-0.04203907661925205,-0.1837123433241169,0.0
2020-09-09,US_EQ,Healthcare,WATCH,0.1138357578684843,0.0518055693608494,-0.09613609022405331,0.0
2020-09-09,US_EQ,Industrials,FRAGILE,0.8669095656107974,-0.2464714149638466,0.058801087170179844,0.0
2020-09-09,US_EQ,Industrials,STABLE,-0.768092278260273,0.03301896043730057,0.12207347685950276,0.0
2020-09-09,US_EQ,Real Estate,STABLE,-0.8608665858414446,0.04328803902247269,-0.018108006165191592,0.0
2020-09-09,US_EQ,Technology,FRAGILE,1.1021343295424937,0.24073592093760476,0.46606027480128454,0.0
2020-09-09,US_EQ,Technology,STABLE,-0.0969262051460264,-0.09416151366476705,-0.2088936154534956,0.0
2020-09-09,US_EQ,Technology,WATCH,0.195135144331172,-0.15176024056868848,-0.15885423949200478,0.0
2020-09-09,US_EQ,Utilities,STABLE,-0.8525831681314585,-0.002918507200982634,0.029611196691363917,0.0
2020-09-10,US_EQ,Basic Materials,STABLE,-0.9374831212641652,0.07213905569563883,0.1780957990455474,0.0
2020-09-10,US_EQ,Basic Materials,WATCH,0.1416200365143708,0.09547970982277387,0.47660590992402874,0.0
2020-09-10,US_EQ,Communication Services,STABLE,-0.5272466598526929,-0.03386051952190294,-0.09325177851404176,0.0
2020-09-10,US_EQ,Communication Services,WATCH,0.2191335733732306,-0.048560289302236076,0.02237644767149441,0.0
2020-09-10,US_EQ,Consumer Cyclical,FRAGILE,1.4181233926734371,-0.3251978921668135,-0.20181861737756734,0.0
2020-09-10,US_EQ,Consumer Cyclical,STABLE,-0.3455624561976597,0.025227546171326054,-0.1380267843809856,0.0
2020-09-10,US_EQ,Consumer Cyclical,WATCH,0.3758392055823456,-0.04697141458013021,-0.04866130317315581,0.0
2020-09-10,US_EQ,Consumer Defensive,STABLE,-0.5785684513537568,-0.05457302247947815,0.10016426335057571,0.0
2020-09-10,US_EQ,Consumer Defensive,WATCH,1.060809823686441,-0.21883268204356865,-0.5536248059374391,0.0
2020-09-10,US_EQ,Financial Services,FRAGILE,0.1548363227966938,0.4992742785494938,0.4758593209474865,0.0
2020-09-10,US_EQ,Financial Services,STABLE,-0.8162776976567697,0.040389503220213174,0.09764933845391,0.0
2020-09-10,US_EQ,Financial Services,WATCH,-0.6481226089932569,0.38922192955184065,0.994474517274479,0.0
2020-09-10,US_EQ,Healthcare,STABLE,-0.2954426020391766,-0.020867323929481152,-0.16876672674634352,0.0
2020-09-10,US_EQ,Healthcare,WATCH,0.0915641448488884,0.0877753662468989,0.0864760202537009,0.0
2020-09-10,US_EQ,Industrials,FRAGILE,0.8263787075492054,0.10872370715001523,0.21592564661088487,0.0
2020-09-10,US_EQ,Industrials,STABLE,-0.7647835621894937,0.04328803902247269,0.14975792842358404,0.0
2020-09-10,US_EQ,Industrials,WATCH,-0.1996930510089249,0.3166948494881338,0.33644943601770655,0.0
2020-09-10,US_EQ,Real Estate,STABLE,-0.8573627260408289,0.1428024118839537,-0.04799316280750765,0.0
2020-09-10,US_EQ,Technology,FRAGILE,1.137207535491319,0.22019158462800936,0.36038078137018736,0.0
2020-09-10,US_EQ,Technology,STABLE,-0.1651640092546962,-0.1619339201885039,-0.2605789352898043,0.0
2020-09-10,US_EQ,Technology,WATCH,0.1731050324758995,-0.07404242959091165,-0.11361482499448015,0.0
2020-09-10,US_EQ,Utilities,STABLE,-0.8667037020986703,-0.002918507200982634,0.06012566320320867,0.0
2020-09-11,US_EQ,Basic Materials,STABLE,-0.9159409346452146,0.04651227282578396,0.12740593202407602,0.0
2020-09-11,US_EQ,Basic Materials,WATCH,0.2263790227103518,0.09404987609754503,0.18681853730760237,0.0
2020-09-11,US_EQ,Communication Services,STABLE,-0.5185130113565538,0.03352028784210759,-0.07055625254698572,0.0
2020-09-11,US_EQ,Communication Services,WATCH,0.2368999158906721,0.02629834404466158,0.06597863259560305,0.0
2020-09-11,US_EQ,Consumer Cyclical,FRAGILE,1.3764242308225525,-0.2546115911867288,-0.11101244764882612,0.0
2020-09-11,US_EQ,Consumer Cyclical,STABLE,-0.3380717286733196,0.02379771244609724,-0.13864045159860283,0.0
2020-09-11,US_EQ,Consumer Cyclical,WATCH,0.3726939213649013,-0.018561115175615372,0.012288961892698125,0.0
2020-09-11,US_EQ,Consumer Defensive,STABLE,-0.6051765091494131,-0.056649739266969146,0.19534213450920368,0.0
2020-09-11,US_EQ,Consumer Defensive,WATCH,0.9663747077337864,-0.21217346080782595,-0.4529699613138293,0.0
2020-09-11,US_EQ,Energy,FRAGILE,0.6135815905447697,0.24858544142672268,0.38672503556165694,0.0
2020-09-11,US_EQ,Energy,WATCH,0.6414639362183868,-0.07185800710705526,-0.4116854317552111,0.0
2020-09-11,US_EQ,Financial Services,FRAGILE,0.1728547745384748,0.525245978404947,0.4950015441217817,0.0
2020-09-11,US_EQ,Financial Services,STABLE,-0.7895720853691142,0.040389503220213174,0.08146091163067881,0.0
2020-09-11,US_EQ,Financial Services,WATCH,-0.6274507781325118,0.32243720987552227,1.100388739611676,0.0
2020-09-11,US_EQ,Healthcare,STABLE,-0.314691506598228,-0.04443078991739979,-0.15457941848114565,0.0
2020-09-11,US_EQ,Healthcare,WATCH,0.0587643509825351,0.07151898252039277,-0.11726108962784339,0.0
2020-09-11,US_EQ,Industrials,FRAGILE,0.8084084837052817,0.13847357575711594,0.23878620337730438,0.0
2020-09-11,US_EQ,Industrials,STABLE,-0.761909929109554,0.13667964227838292,0.14637741532411241,0.0
2020-09-11,US_EQ,Industrials,WATCH,-0.1320628217256325,0.274820738280817,0.4143960709431754,0.0
2020-09-11,US_EQ,Real Estate,STABLE,-0.8585637601053293,0.1770204717994639,-0.052537393494063056,0.0
2020-09-11,US_EQ,Technology,FRAGILE,1.1348601299072514,0.07841913715287774,0.5305748655958586,0.0
2020-09-11,US_EQ,Technology,STABLE,-0.2252426658952123,-0.12715131688926878,-0.2975012671325125,0.0
2020-09-11,US_EQ,Technology,WATCH,0.1500244478416645,-0.07547226331614047,-0.0632949783066237,0.0
2020-09-11,US_EQ,Utilities,STABLE,-0.8844461599886643,-0.011645251069677731,0.007531260488746527,0.0
2020-09-11,US_EQ,Utilities,WATCH,-0.3890334952746263,0.19058069489846127,0.45895646339520396,0.0
2020-09-14,US_EQ,Basic Materials,STABLE,-0.8224516585092004,0.15325245034636714,0.10907859925420071,0.0
2020-09-14,US_EQ,Basic Materials,WATCH,0.2448290671456419,0.01981161043186369,0.18674041800990904,0.0
2020-09-14,US_EQ,Communication Services,STABLE,-0.564920594010993,-0.045530466173325235,-0.02121576536784542,0.0
2020-09-14,US_EQ,Communication Services,WATCH,0.255789346039888,0.020621353511278917,0.0563167010428306,0.0
2020-09-14,US_EQ,Consumer Cyclical,FRAGILE,1.4172261702044806,-0.10343934363311535,-0.10217746265527139,0.0
2020-09-14,US_EQ,Consumer Cyclical,STABLE,-0.3678150670388543,-0.047210518750960995,-0.1492506049030225,0.0
2020-09-14,US_EQ,Consumer Cyclical,WATCH,0.383128174476156,0.013891140401221969,-0.00551849069552357,0.0
2020-09-14,US_EQ,Consumer Defensive,STABLE,-0.6487795563991838,-0.06469226208534373,0.23366106667162323,0.0
2020-09-14,US_EQ,Consumer Defensive,WATCH,0.8743390212829496,-0.25271058180499706,-0.5514077001330324,0.0
2020-09-14,US_EQ,Energy,FRAGILE,0.9186003763717462,0.28991952989815617,0.29863278676494087,0.0
2020-09-14,US_EQ,Energy,WATCH,0.5509285795344581,-0.07043101721963396,-0.24130223667515172,0.0
2020-09-14,US_EQ,Financial Services,FRAGILE,0.218869936687571,0.533790576594191,0.5900860476748107,0.0
2020-09-14,US_EQ,Financial Services,STABLE,-0.7640355532156253,0.040389503220213174,0.1068259162149432,0.0
2020-09-14,US_EQ,Financial Services,WATCH,-0.610240668943041,0.3898819426847018,0.7395041239265594,0.0
2020-09-14,US_EQ,Healthcare,STABLE,-0.3572245026376401,-0.06250560356303353,-0.1017647325315914,0.0
2020-09-14,US_EQ,Healthcare,WATCH,0.0043595858363815,0.017016393041526988,0.03884157776153145,0.0
2020-09-14,US_EQ,Industrials,FRAGILE,0.8333278953543398,0.11028532964779503,0.2927455868942185,0.0
2020-09-14,US_EQ,Industrials,STABLE,-0.7805039519878283,-0.037989270759757665,0.2741873903710139,0.0
2020-09-14,US_EQ,Industrials,WATCH,-0.0901589838367229,0.18594897368407506,0.37191331655315607,0.0
2020-09-14,US_EQ,Real Estate,STABLE,-0.8516343994589171,0.09796414073664417,-0.05297374996669724,0.0
2020-09-14,US_EQ,Technology,FRAGILE,1.1634862858554555,0.23250407065935708,0.293904682069583,0.0
2020-09-14,US_EQ,Technology,STABLE,-0.3106854316787312,-0.1927271999738659,-0.2553861776007079,0.0
2020-09-14,US_EQ,Technology,WATCH,0.0941351266469718,-0.13615765463106091,-0.14242257860028662,0.0
2020-09-14,US_EQ,Utilities,STABLE,-0.913664499573388,-0.04155438623439034,0.06003290413286233,0.0
2020-09-14,US_EQ,Utilities,WATCH,-0.4162199013890995,0.12664706738321385,0.2611623430769256,0.0
2020-09-15,US_EQ,Basic Materials,STABLE,-0.7414479241331768,0.14223454130469992,0.08975604865128617,0.0
2020-09-15,US_EQ,Basic Materials,WATCH,0.2795937904024749,0.02718215321477635,0.014572236335853084,0.0
2020-09-15,US_EQ,Communication Services,STABLE,-0.5867170358637349,-0.038389426475764155,0.06504605472525171,0.0
2020-09-15,US_EQ,Communication Services,WATCH,0.3451901181529958,0.09194211895861315,0.054012990868432975,0.0
2020-09-15,US_EQ,Consumer Cyclical,FRAGILE,1.4868165122216588,-0.05028472967661046,-0.3625764343030722,0.0
2020-09-15,US_EQ,Consumer Cyclical,STABLE,-0.3881591049339217,-0.03487172902098751,0.013144735999219004,0.0
2020-09-15,US_EQ,Consumer Cyclical,WATCH,0.4031521710576818,-0.00014420873114229238,-0.06567368379839517,0.0
2020-09-15,US_EQ,Consumer Defensive,STABLE,-0.6760080559560103,-0.05850946024928905,0.2613212180172903,0.0
2020-09-15,US_EQ,Consumer Defensive,WATCH,0.8019221915808737,-0.2313683353831626,-0.46099899884799633,0.0
2020-09-15,US_EQ,Energy,FRAGILE,1.2464515260291027,0.13208956760827006,0.0695606953378598,0.0
2020-09-15,US_EQ,Energy,WATCH,0.4702971224712841,-0.08739663420437399,-0.4410530557736246,0.0
2020-09-15,US_EQ,Financial Services,FRAGILE,0.2963145757189708,0.24037460779272968,0.43119973700475167,0.0
2020-09-15,US_EQ,Financial Services,STABLE,-0.7318937603197077,0.040389503220213174,0.08379024905668409,0.0
2020-09-15,US_EQ,Financial Services,WATCH,-0.5590252472836482,0.39958240485488694,0.5880193831952187,0.0
2020-09-15,US_EQ,Healthcare,STABLE,-0.3808462668710609,-0.05423515335397927,-0.09005273059448438,0.0
2020-09-15,US_EQ,Healthcare,WATCH,-0.0302800809855246,-0.07594254217038243,0.036047953037883676,0.0
2020-09-15,US_EQ,Industrials,FRAGILE,0.8627286758784392,0.20821144827735272,0.33876495598165235,0.0
2020-09-15,US_EQ,Industrials,STABLE,-0.7730872699035747,0.03301896043730057,0.2618026160859471,0.0
2020-09-15,US_EQ,Real Estate,STABLE,-0.8269336306819919,0.04609693423479788,-0.09406725797260218,0.0
2020-09-15,US_EQ,Technology,FRAGILE,1.250231806820231,0.24969661383230646,0.09932899612464596,0.0
2020-09-15,US_EQ,Technology,STABLE,-0.3225119560732849,-0.047236920100712065,-0.1720653907596546,0.0
2020-09-15,US_EQ,Technology,WATCH,0.0824948714959223,-0.03981964639881594,-0.15886306728934774,0.0
2020-09-15,US_EQ,Utilities,STABLE,-0.9234357408390474,-0.01615197979101657,-0.011953102693901485,0.0
2020-09-16,US_EQ,Basic Materials,FRAGILE,1.790139169524416,0.17633602237605595,0.0,0.0
2020-09-16,US_EQ,Basic Materials,STABLE,-0.6866348405384268,0.16344821315222313,0.12141206403202176,0.0
2020-09-16,US_EQ,Basic Materials,WATCH,0.3172030255523911,0.05922529834013007,0.05481435814750468,0.0
2020-09-16,US_EQ,Communication Services,STABLE,-0.589714753250472,0.026716397824583127,0.06568982893911535,0.0
2020-09-16,US_EQ,Communication Services,WATCH,0.3669085083774751,0.06980288011723684,0.056395906108771376,0.0
2020-09-16,US_EQ,Consumer Cyclical,FRAGILE,1.4910224002743322,-0.08271840842286049,-0.3561748387267514,0.0
2020-09-16,US_EQ,Consumer Cyclical,STABLE,-0.4012822607446664,0.022407384733096725,0.02618149023554156,0.0
2020-09-16,US_EQ,Consumer Cyclical,TARGETABLE,4.719338199016375,0.11105196420269614,0.0,0.0
2020-09-16,US_EQ,Consumer Cyclical,WATCH,0.3939019072071849,-0.020507917152150723,-0.06941021131825892,0.0
2020-09-16,US_EQ,Consumer Defensive,STABLE,-0.6883330982173489,0.006648511618310482,0.1774440797929172,0.0
2020-09-16,US_EQ,Consumer Defensive,WATCH,0.6730059157447583,-0.24894486469062793,-0.49503746888194755,0.0
2020-09-16,US_EQ,Energy,FRAGILE,1.4393129477039994,0.13194455066197297,0.012472510983791985,0.0
2020-09-16,US_EQ,Energy,WATCH,0.405045257327064,-0.11213280250810714,-0.13194102238515493,0.0
2020-09-16,US_EQ,Financial Services,FRAGILE,0.3211463631068136,0.1254875020230864,0.4149269689061031,0.0
2020-09-16,US_EQ,Financial Services,STABLE,-0.6998644385817814,0.08514268478711351,0.05481432614183468,0.0
2020-09-16,US_EQ,Financial Services,WATCH,-0.515020326311093,0.3633320861543855,0.5522178320378459,0.0
2020-09-16,US_EQ,Healthcare,STABLE,-0.3904342521856037,0.0066485116183105375,-0.09325316224320446,0.0
2020-09-16,US_EQ,Healthcare,WATCH,-0.0222392910498024,0.05414765934200353,0.08226354553669786,0.0
2020-09-16,US_EQ,Industrials,FRAGILE,0.9642858051117258,0.1227720358010802,0.28313575589841267,0.0
2020-09-16,US_EQ,Industrials,STABLE,-0.7604991696188076,0.06383452977429216,0.1362231893361855,0.0
2020-09-16,US_EQ,Real Estate,STABLE,-0.8183579713398554,0.07339002561391372,-0.12035093778054895,0.0
2020-09-16,US_EQ,Technology,FRAGILE,1.3111358601195948,0.2349335182129022,0.1198829517473754,0.0
2020-09-16,US_EQ,Technology,STABLE,-0.3602924430352638,-0.07059504496620511,-0.21693491499032008,0.0
2020-09-16,US_EQ,Technology,WATCH,0.0746382170677392,-0.018458609326359218,-0.11229974204725625,0.0
2020-09-16,US_EQ,Utilities,STABLE,-0.9362329581039596,0.019305536619487196,0.008792605525179353,0.0
2020-09-17,US_EQ,Basic Materials,STABLE,-0.6460887865498207,0.12864237291774583,-0.014578006611997818,0.0
2020-09-17,US_EQ,Basic Materials,WATCH,0.348402009721842,0.0532739737265987,0.021750942798781425,0.0
2020-09-17,US_EQ,Communication Services,STABLE,-0.5789069341521096,0.08041632704248247,0.0024362104757641445,0.0
2020-09-17,US_EQ,Communication Services,WATCH,0.3622405283024355,-0.010641814758146961,0.009697433666505273,0.0
2020-09-17,US_EQ,Consumer Cyclical,FRAGILE,1.498236772332447,0.140378062772468,0.13387601104620384,0.0
2020-09-17,US_EQ,Consumer Cyclical,STABLE,-0.3979387397301672,0.05067028495917614,0.005732929244376295,0.0
2020-09-17,US_EQ,Consumer Cyclical,TARGETABLE,4.634283497950674,-0.06915663735356326,0.0,0.0
2020-09-17,US_EQ,Consumer Cyclical,WATCH,0.3620539380207853,-0.07495169361575832,-0.19487249689720595,0.0
2020-09-17,US_EQ,Consumer Defensive,STABLE,-0.699998630352234,0.003301682098033165,0.14291041505560154,0.0
2020-09-17,US_EQ,Consumer Defensive,WATCH,0.546361808560209,-0.32246234589055983,0.045814881971032784,0.0
2020-09-17,US_EQ,Energy,FRAGILE,1.590998974175012,0.10597558414249497,0.00373660523031516,0.0
2020-09-17,US_EQ,Energy,WATCH,0.2993754920309554,-0.13978494711597655,-0.127020482545063,0.0
2020-09-17,US_EQ,Financial Services,FRAGILE,0.3564871198833247,0.22334150748465087,0.4355154848395525,0.0
